
 16L180519           , BALDE DE 19 LITROS CON LABOR 32 CM, ,    2.25,    2.30,    2.34,    0.00,    0.00,    0.00,O
 16-2301138          , BANERA/BEBE CON ASENTADORA DE BRAZO, ,    6.12,    6.24,    6.35,    0.00,    0.00,    0.00,O
 16L160525           , BALDE PEQUEÑO CON TAPA 2.5 LITROS, ,    0.81,    0.83,    0.84,    0.00,    0.00,    0.00,O
 16N18013038         , LAVACARA TRANSP.SENCILLA 34 CM, ,    1.00,    1.02,    1.04,    0.00,    0.00,    0.00,O
 16L16053            , BALDE 3 L C/TAPA, ,    1.09,    1.11,    1.13,    0.00,    0.00,    0.00,O
 16N18013040         , LAVACARA 36 CM, ,    1.13,    1.16,    1.18,    0.00,    0.00,    0.00,O
 16L16055            , BALDE DE 5  LITROS CON TAPA 24 CM, ,    1.39,    1.42,    1.45,    0.00,    0.00,    0.00,O
 16L160528           , BALDE C/TAPA 6 LITROS 26.CM, ,    1.76,    1.80,    1.83,    0.00,    0.00,    0.00,O
 16N17011501         , LAVACARA TRANSPARENTE 30CM HONDA, ,    1.09,    1.11,    1.13,    0.00,    0.97,    1.33,O
 16-290521           , BALDE MEDIANO C/TAPA 3 LITROS 19CM, ,    0.72,    0.74,    0.75,    0.00,    0.62,    0.85,O
 16N17011502         , LAVACARA TRANPARENTE 34 CM, ,    1.25,    1.28,    1.30,    0.00,    1.11,    1.52,O
 16N17011503         , LAVACARA HONDA 35 CM, ,    1.36,    1.39,    1.41,    0.00,    0.00,    0.00,O
 16L160505           , BALDE TRANSPARENTE 4 LITROS, ,    1.26,    1.29,    1.31,    0.00,    0.00,    0.00,O
 16R3902338          , BASURERO SENCILLO 27 CM, ,    0.56,    0.58,    0.59,    0.00,    0.48,    0.66,O
 16-110397           , SILLA PEQ. DE BEBE, ,    4.75,    4.84,    4.93,    0.00,    0.00,    0.00,O
 16N2501038          , LAVACARA LLANA 35 CM, ,    1.21,    1.24,    1.26,    0.00,    0.00,    0.00,O
 16N2501040          , LAVACARA 37 CM, ,    1.39,    1.42,    1.45,    0.00,    0.00,    0.00,O
 16-020331           , SILLA GRANDE CON BRAZO, ,    8.98,    9.15,    9.31,    0.00,    0.00,    0.00,O
 16R390228           , BASURERO SENCILLO 24CM, ,    0.47,    0.48,    0.49,    0.00,    0.41,    0.56,O
 16N400134           , LAVACARA TRANSPARENTE C" LABORES 32 CM, ,    0.64,    0.66,    0.67,    0.00,    0.00,    0.00,O
 16R390223           , BASURERO SENCILLO 22CM, ,    0.42,    0.43,    0.44,    0.00,    0.30,    0.41,O
 16-0502713          , BASURERO GRANDE REFORZADO, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 16-290828           , RECIPIENTE/LIQUIDOS C/T ROJA 8CM GRANDE, ,    0.94,    0.96,    0.98,    0.00,    0.00,    0.00,O
 16-030506           , BALDE ESCURRIDOR C/RUEDAS MANG/ALAMBRE, ,    3.85,    3.92,    3.99,    0.00,    2.83,    3.86,O
 16-1405052          , BALDE ESCURRIDOR DOBLE MANGO PLASTICO, ,    4.73,    4.82,    4.91,    4.90,    5.45,    7.43,O
 16-290818           , RECIPIENTE/ LIQUIDOS/PEQ.TAPA ROJA/6CM, ,    0.85,    0.87,    0.89,    0.00,    0.00,    0.00,O
 16-07010312         , BACENILLA/BEBE CON TAPA, ,    3.23,    3.29,    3.35,    0.00,    0.00,    0.00,O
 16-2908281          , RECIPIENTE/LIQUIDOS GRANDE TRANSP 10.5, ,    0.94,    0.96,    0.98,    0.00,    0.00,    0.00,O
 16-290180           , RECIPIENTE DE DESPERDICIOS, ,    0.68,    0.70,    0.71,    0.00,    0.00,    0.00,O
 16-05022030         , ESCURRIDOR PLASTICO REDONDO 27CM, ,    0.46,    0.47,    0.48,    0.00,    0.00,    0.00,O
 16N400136           , LAVACARA CON LABOR 33 CM, ,    0.71,    0.73,    0.74,    0.00,    0.00,    0.00,O
 16-05022032         , ESCURRIDOR PLASTICO 29 CM, ,    0.54,    0.55,    0.56,    0.00,    0.00,    0.00,O
 16-05022034         , ESCURRIDOR PLASTICO 31 CM, ,    0.62,    0.64,    0.65,    0.00,    0.00,    0.00,O
 16-2908181          , RECIPIENTE/SALSAS/TRANSP.9.5CM PEQ, ,    0.85,    0.87,    0.89,    0.00,    0.00,    0.00,O
 16-05022036         , ESCURRIDOR PLASTICO 33 CM, ,    0.77,    0.79,    0.80,    0.00,    0.00,    0.00,O
 16-05022038         , ESCURRIDOR PLASTICO 35 CM, ,    0.89,    0.91,    0.93,    0.00,    0.00,    0.00,O
 16M2103228          , BANCO MEDIANO PARA NINOS, ,    2.20,    2.24,    2.28,    0.00,    0.00,    0.00,O
 16M110308           , BANCO MEDIANO #08, ,    2.24,    2.29,    2.33,    0.00,    0.00,    0.00,O
 16P110309           , BANCO MEDIANO REF.09, ,    1.76,    1.80,    1.83,    0.00,    0.00,    0.00,O
 16E340410           , LONCHERA PLASTICA REDONDA 16CM REF, ,    0.99,    1.01,    1.03,    0.00,    0.72,    0.99,O
 16T3303898          , BANCO GRANDE DISENO DE PIEDRAS, ,    2.80,    2.86,    2.91,    0.00,    0.00,    0.00,O
 16E340420           , LONCHERA PLASTICA REDONDA 14 CM, ,    0.64,    0.66,    0.67,    0.00,    0.00,    0.00,O
 16H0502311          , ESCURRIDOR RED 26CM RECT/CORAZON, ,    0.88,    0.90,    0.92,    0.00,    0.00,    0.00,O
 16E340430           , LONCHERA PLASTICA OVALADA, ,    1.09,    1.11,    1.13,    0.00,    0.00,    0.00,O
 16-0502313          , ESCURRIDOR REDONDO 32 CM, ,    0.89,    0.91,    0.93,    0.00,    0.00,    0.00,O
 16T310323           , BANCO CON DISENO CUADRADOS, ,    3.51,    3.58,    3.64,    0.00,    0.00,    0.00,O
 16-0502314          , ESCURRIDOR REDONDO 35 CM, ,    0.99,    1.01,    1.03,    0.00,    0.00,    0.00,O
 16-0502130          , ESCURRIDOR GRANDE 26 CM, ,    0.48,    0.49,    0.50,    0.00,    0.00,    0.00,O
 16-0502140          , ESCURRIDOR GRANDE 28 CM, ,    0.62,    0.64,    0.65,    0.00,    0.00,    0.00,O
 16H0802342          , ESCURRIDOR RECTANGULAR 32 X 41 CM, ,    2.08,    2.12,    2.16,    0.00,    1.51,    2.06,O
 16-07020402         , CANASTA, ,    3.66,    3.73,    3.80,    0.00,    0.00,    0.00,O
 16-0502170          , ESCURRIDOR GRANDE 36 CM, ,    0.99,    1.01,    1.03,    0.00,    0.00,    0.00,O
 16-130245           , ESCURRIDOR REDONDO 42 CM, ,    2.47,    2.52,    2.56,    0.00,    0.00,    0.00,O
 16V601806           , ESPONJA X UNIDAD, ,    0.30,    0.31,    0.32,    0.00,    0.00,    0.00,O
 16-0802060          , CESTO PARA ROPA PEQUEÑO, ,    3.26,    3.32,    3.38,    0.00,    0.00,    0.00,O
 16V60188052         , ESPONJA JGO X4, ,    0.81,    0.83,    0.84,    0.00,    0.72,    0.99,O
 16F07020211         , CESTO GRANDE PARA ROPA, ,    8.04,    8.19,    8.33,    0.00,    0.00,    0.00,O
 16V6018635          , ESPONJA JGO X4, ,    0.46,    0.47,    0.48,    0.00,    0.40,    0.55,O
 16F0602138          , CANASTA DE COMPRA RFD138, ,    2.70,    2.75,    2.80,    0.00,    0.00,    0.00,O
 16H110235           , ESCURRIDOR HONDO RECTANGULAR 26 X 34, ,    1.01,    1.03,    1.05,    0.00,    0.00,    0.00,O
 16-110238           , ESCURRIDOR RECTANGULAR HONDO 28X36, ,    1.02,    1.04,    1.06,    0.00,    0.00,    0.00,O
 16-110240           , ESCURRIDOR CUADRADO 30 X 39, ,    1.13,    1.16,    1.18,    0.00,    0.00,    0.00,O
 16F0602268          , CANASTA MEDIANA PLASTICA, ,    3.34,    3.41,    3.47,    0.00,    0.00,    0.00,O
 16Z2411858          , CEPILLO PARA ROPA OVALADO ANCHO, ,    0.75,    0.77,    0.78,    0.00,    0.54,    0.74,O
 16-110245           , ESCURRIDOR RECTANGULAR ROJO HONDO, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 16F0602368          , CANASTA MEDIANA, ,    5.44,    5.54,    5.64,    0.00,    0.00,    0.00,O
 16H0802328          , ESCURRIDOR RECTANGULAR 15.5X25, ,    0.55,    0.56,    0.57,    0.00,    0.42,    0.58,O
 16H0802330          , ESCURRIDOR RECTANGULAR 18X37, ,    0.66,    0.68,    0.69,    0.00,    0.48,    0.66,O
 16Z24112507         , CEPILLO CON CERDAS DE COLORES, ,    0.54,    0.55,    0.56,    0.00,    0.00,    0.00,O
 16H0802332          , ESCURRIDOR RECTANGULAR 20 X 29, ,    0.75,    0.77,    0.78,    0.00,    0.54,    0.74,O
 16H0802334          , ESCURRIDOR RECTANGULAR 22 X 31, ,    0.84,    0.86,    0.88,    0.00,    0.63,    0.86,O
 16Z8711037          , CEPILLO FORMA DE PIE, ,    0.80,    0.82,    0.83,    0.00,    0.58,    0.80,O
 16H0802336          , ESCURRIDOR RECTANGULAR 25 X 33, ,    0.98,    1.00,    1.02,    0.00,    0.71,    0.97,O
 16H0802338          , ESCURRIDOR RECTANGULAR 27 X 36, ,    1.43,    1.46,    1.49,    0.00,    1.04,    1.42,O
 16-0802340          , ESCURRIDOR RECTANGULAR 29 X 38 CM, ,    1.49,    1.52,    1.55,    0.00,    0.00,    0.00,O
 16-6202184          , PORTA PAPEL HIGIENICO, ,    0.65,    0.67,    0.68,    0.00,    0.00,    0.00,O
 16-55023377         , PORTA PAPEL HIGIENICO BASE/ MALLA, ,    0.63,    0.65,    0.66,    0.00,    0.00,    0.00,O
 16-55023388         , BASURERO INFANTIL VARIOS COLORES, ,    0.73,    0.75,    0.76,    0.00,    0.00,    0.00,O
 16-06115001         , PINZA/ROPA/GRANDE X4 TIPO CORAZON, ,    1.59,    1.62,    1.65,    0.00,    0.00,    0.00,O
 16-06115002         , PINZA/ROPA/GRANDE X4 TIPO PLAYO, ,    1.55,    1.58,    1.61,    0.00,    0.00,    0.00,O
 16X06115009         , PINZA/ROPA/MEDIANA X12 LLANA, ,    1.59,    1.62,    1.65,    0.00,    0.00,    0.00,O
 16N17011505         , LAVACARA HONDA 38 CM, ,    1.90,    1.94,    1.97,    0.00,    0.00,    0.00,O
 16D6208108          , TETERA PLASTICA GRANDE, ,    0.65,    0.67,    0.68,    0.00,    0.00,    0.00,O
 16D6208168          , TETERA PLASTICA PEQUEÑA, ,    0.57,    0.59,    0.60,    0.00,    0.42,    0.58,O
 16-91128027         , VASO HERMETICO C/TAPA 550 ML, ,    1.60,    1.63,    1.66,    0.00,    0.00,    0.00,O
 16-91128029         , VASO HERMETICO C/T Y FILTRO 450 ML, ,    1.55,    1.58,    1.61,    0.00,    0.00,    0.00,O
 16HL8704183         , REPOSTERO HERMETICO 12/16 (FRUTILLA) , ,    3.05,    3.11,    3.16,    0.00,    0.00,    0.00,O
 16K46082741         , ROCIADOR DE CABELLO M.OSITO, ,    1.38,    1.41,    1.43,    0.00,    1.04,    1.42,O
 16-6018639          , ESPONJA DE PLATOS 2 UNIDADES VERDE, ,    0.52,    0.53,    0.54,    0.00,    0.00,    0.00,O
 16-91128028         , VASO HERMETICO C/T Y FILTRO 350 ML, ,    1.52,    1.55,    1.58,    0.00,    0.00,    0.00,O
 16G1805035          , BALDE GRANDE 35CM RF024 16 LITROS, ,    2.61,    2.66,    2.71,    0.00,    0.00,    0.00,O
 03188               , BALDE DE 23 LITROS TORPLAS, ,    5.26,    5.36,    5.45,    0.00,    0.00,    0.00,O
 02242               , TAZONES JUEGO X3  TRPLAS, ,    2.35,    2.40,    2.44,    0.00,    0.00,    0.00,O
 03218               , JABONERA ASHLEY, ,    0.64,    0.66,    0.67,    0.00,    0.00,    0.00,O
 03225               , JABONERA STEFANI, ,    0.65,    0.67,    0.68,    0.00,    0.00,    0.00,O
 4-18-9A             , MANGO DE TRAPEADOR DE METAL 1.10M, ,    0.93,    0.95,    0.97,    0.00,    0.80,    1.09,O
 4A2689              , TRAPEADOR CON MANGO/METAL PEQ., ,    5.73,    5.84,    5.94,    0.00,    0.00,    0.00,O
 4A2690              , TRAPEADOR CON MANGO/METAL  GRAND, ,    6.74,    6.87,    6.99,    0.00,    0.00,    0.00,O
 4-S062              , TRAPEDOR CON FIBRA DE TELA, ,    4.08,    4.16,    4.23,    0.00,    0.00,    0.00,O
 4-16-S063           , TRAPEADOR CON FIBRA DE TELA, ,    5.23,    5.33,    5.42,    0.00,    4.48,    6.11,O
 4-16-S091           , TRAPEADOR CON FIBRA/TELA 86CM, ,    3.49,    3.56,    3.62,    0.00,    0.00,    0.00,O
 4-S092              , TRAPEADOR DE FIBRADE TELA, ,    4.87,    4.96,    5.05,    0.00,    0.00,    0.00,O
 4-S093              , TRAPEADOR CON FIBRA DE TELA, ,    5.24,    5.34,    5.43,    0.00,    0.00,    0.00,O
 4D168               , TETERAS PLASTICAS, ,    0.48,    0.49,    0.50,    0.00,    0.42,    0.58,O
 4D2099              , TETERAS PLASTICA PEQUEÑA OVALADA, ,    0.95,    0.97,    0.99,    0.00,    0.00,    0.00,O
 4-25-6817           , RALLADOR ACERO MARCO PLASTICO, ,    1.16,    1.19,    1.21,    0.00,    0.84,    1.15,O
 4-18-S094           , MANGO DE TRAPEADOR/METAL, ,    1.66,    1.69,    1.72,    0.00,    0.00,    0.00,O
 4A2676              , TRAPEADOR TURQUEZA M. ACERO, ,    4.81,    4.90,    4.99,    0.00,    0.00,    0.00,O
 4-1305              , TRAPEADOR ESCURRIDOR, ,    2.97,    3.03,    3.08,    0.00,    0.00,    0.00,O
 4A1105              ,TRAPEADOR ESCURRIDOR C/PALO 1.17M, ,    3.85,    3.92,    3.99,    0.00,    0.00,    0.00,O
 4-6906              , ESCOBA, ,    2.65,    2.70,    2.75,    0.00,    0.00,    0.00,O
 4-S006A             , ESCOBA, ,    2.89,    2.95,    3.00,    0.00,    0.00,    0.00,O
 4-S008              , ESCOBA CON MANGO DE METAL, ,    2.77,    2.82,    2.87,    0.00,    0.00,    0.00,O
 4-10-S001           , BASE DE ESCOBA, ,    1.18,    1.21,    1.23,    0.00,    0.00,    0.00,O
 4-10-S1212          , BASE DE ESCOBA TRIANGUL, ,    1.47,    1.50,    1.53,    0.00,    1.07,    1.46,O
 4-S011              , ESCOBA CON CERDAS CORTAS, ,    0.53,    0.54,    0.55,    0.00,    0.00,    0.00,O
 4-S012              , ESCOBA CON CERDAS CORTAS, ,    0.65,    0.67,    0.68,    0.00,    0.00,    0.00,O
 4-S013              , ESCOBA DE CERDAS CORTAS RECTG 24CM, ,    0.81,    0.83,    0.84,    0.00,    0.00,    0.00,O
 4-S015              , ESCOBA CON CERDAS CORTAS, ,    0.85,    0.87,    0.89,    0.00,    0.00,    0.00,O
 4-5-S023            , RECOGEDOR PLASTICO CUADRADO, ,    1.17,    1.20,    1.22,    0.00,    1.01,    1.38,O
 4-5-S028            , RECOGEDOR PLASTICO REDONDO, ,    1.28,    1.31,    1.33,    0.00,    0.00,    0.00,O
 4-S0166             , RECOGEDOR DE METAL CON ESCOBA, ,    4.20,    4.28,    4.36,    0.00,    0.00,    0.00,O
 4-S021              , RECOGEDOR DE METAL MEDIANO, ,    1.97,    2.01,    2.05,    0.00,    1.69,    2.31,O
 4-8-089             , CEPILLO PARA BANO CON BASE, ,    1.62,    1.65,    1.68,    0.00,    1.24,    1.69,O
 4-8-A408            , CEPILLO PARA BANO CON BASE, ,    1.94,    1.98,    2.01,    0.00,    1.41,    1.93,O
 4-2035              , THERMO DE ACERO INOX, ,    6.98,    7.11,    7.24,    0.00,    0.00,    0.00,O
 4-2045              , THERMO DE ACERO INOX, ,    7.49,    7.63,    7.76,    0.00,    0.00,    0.00,O
 1-1722-D16          , PLATO #16 ACERO INOX., ,    0.46,    0.47,    0.48,    0.00,    0.00,    0.00,O
 4-2055              , THERMO DE ACERO INOX, ,    7.95,    8.10,    8.24,    0.00,    0.00,    0.00,O
 1-1722-D18          , PLATO #18 ACERO INOX., ,    0.55,    0.56,    0.57,    0.00,    0.00,    0.00,O
 1-1722-D20          , PLATO # 20 ACERO INOX., ,    0.66,    0.68,    0.69,    0.00,    0.00,    0.00,O
 1-1722-D22          , PLATO #22 ACERO INOX., ,    0.78,    0.80,    0.81,    0.00,    0.00,    0.00,O
 1-90-A30            , TAPA DE OLLA #30 ACERO INOX., ,    1.75,    1.79,    1.82,    0.00,    1.50,    2.05,O
 1-90-A32            , TAPA DE OLLA #32 ACERO INOX., ,    1.97,    2.01,    2.05,    0.00,    1.69,    2.31,O
 1-90-A34            , TAPA DE OLLA # 34 ACERO INOX., ,    2.18,    2.22,    2.26,    0.00,    0.00,    0.00,O
 1-90-A36            , TAPA DE OLLA #36 ACERO INOX., ,    2.41,    2.46,    2.50,    0.00,    0.00,    0.00,O
 1-90-A38            , TAPA DE OLLA # 38 ACERO INOX., ,    2.64,    2.69,    2.74,    0.00,    0.00,    0.00,O
 4-25-K006           , RALLADOR DE ACERO, ,    1.97,    2.01,    2.05,    0.00,    0.00,    0.00,O
 1-90-A40            , TAPA DE OLLA # 40 ACERO INOX., ,    2.87,    2.93,    2.98,    0.00,    0.00,    0.00,O
 4-25-K022           , RALLADOR DE ACERO MANGO TUBO, ,    2.33,    2.38,    2.42,    0.00,    2.00,    2.73,O
 4-A168              , PANO DE COCINA, ,    0.97,    0.99,    1.01,    0.00,    0.00,    0.00,O
 4-100               , PORTA PAPEL HIGIENICO PLASTICO, ,    0.60,    0.62,    0.63,    0.00,    0.00,    0.00,O
 4W008               , TOMATODO/SORBETE GRANDE COLORES, ,    1.85,    1.89,    1.92,    0.00,    0.00,    0.00,O
 4-W009              , TOMATODO, ,    1.66,    1.69,    1.72,    0.00,    0.00,    0.00,O
 1-4-2720-2          , CHAROL 27X20 (2MM), ,    0.61,    0.63,    0.64,    0.00,    0.00,    0.00,O
 4-0221              , ARMADOR PEQUENO, ,    0.11,    0.12,    0.12,    0.00,    0.00,    0.00,O
 4A0018              , TRAPEADOR MANGO D COLORES, ,    2.86,    2.92,    2.97,    0.00,    0.00,    0.00,O
 4A0019              , TRAPEADOR MANGO D ACERO, ,    3.60,    3.67,    3.73,    2.49,    2.62,    3.57,O
 4-0216              , ARMADOR PLASTICO X UNIDAD, ,    0.49,    0.50,    0.51,    0.00,    0.36,    0.50,O
 1-4-3222-2          , CHAROL 32X22 (2MM), ,    0.74,    0.76,    0.77,    0.00,    0.00,    0.00,O
 4-J006              , TOMATODO PARA DEPORTISTA, ,    2.65,    2.70,    2.75,    0.00,    0.00,    0.00,O
 4-J005              , TOMATODO PARA DEPORTISTA, ,    2.18,    2.22,    2.26,    0.00,    0.00,    0.00,O
 1-4-3227-2          , CHAROL 32X27 (2MM), ,    0.89,    0.91,    0.93,    0.00,    0.00,    0.00,O
 4-A600              , JARRO THERMICO, ,    1.77,    1.81,    1.84,    0.00,    0.00,    0.00,O
 1-4-3627-2          , CHAROL 36X27 (2MM), ,    1.04,    1.06,    1.08,    0.00,    0.00,    0.00,O
 4-A800              , RECIPIENTE THERMICO TRANSPARENTE, ,    1.89,    1.93,    1.96,    0.00,    0.00,    0.00,O
 4-A1000             , TOMATODO THERMICO TRANSP. A1000, ,    2.29,    2.34,    2.38,    0.00,    0.00,    0.00,O
 1-4-4030-2          , CHAROL 40X30 (2MM), ,    1.20,    1.23,    1.25,    0.00,    0.00,    0.00,O
 4-2593              , ZAPATERA PLASTICA, ,    2.16,    2.20,    2.24,    0.00,    0.00,    0.00,O
 4-A1500             , JARRO THERMICO, ,    2.53,    2.58,    2.63,    0.00,    0.00,    0.00,O
 1A4-5035-2          , CHAROL 50X35 (2MM), ,    1.74,    1.78,    1.81,    0.00,    0.00,    0.00,O
 1-4-6040-2          , CHAROL 60X40 (2MM), ,    2.65,    2.70,    2.75,    0.00,    0.00,    0.00,O
 4-2594              , ZAPATERA PLASTICA 56 CM 12 PALOS, ,    2.71,    2.76,    2.81,    0.00,    0.00,    0.00,O
 11-185-6            , JGO DE OLLA #16-18-20-22-24-26, ,   20.06,   20.43,   20.79,    0.00,    0.00,    0.00,O
 4-2596              , ZAPATERA PLASTICA 44 CM 12 PALOS, ,    2.43,    2.48,    2.52,    0.00,    0.00,    0.00,O
 1A4-2720-4          , CHAROL 27X20 (4MM), ,    0.99,    1.01,    1.03,    0.00,    0.00,    0.00,O
 4-2597              , ZAPATERAS PLASTICA 56CM 16 PALOS, ,    2.88,    2.94,    2.99,    0.00,    0.00,    0.00,O
 11-85-8             , JARRO DE ACERO, ,    0.49,    0.50,    0.51,    0.00,    0.00,    0.00,O
 11-1722-A18         , PLATO DE ACERO #18, ,    1.21,    1.24,    1.26,    0.00,    0.00,    0.00,O
 1A4-3627-4          , CHAROL 36X27 (4MM), ,    1.48,    1.51,    1.54,    0.00,    0.00,    0.00,O
 11-1722-A20         , PLATO DE ACERO #20, ,    1.43,    1.46,    1.49,    0.00,    0.00,    0.00,O
 1A4-4030-4          , CHAROL 40X30 (4MM), ,    1.75,    1.79,    1.82,    0.00,    0.00,    0.00,O
 11-1722-A22         , PLATO DE ACERO #22, ,    1.62,    1.65,    1.68,    0.00,    0.00,    0.00,O
 11-1722-B18         , PLATO DE ACERO, ,    1.21,    1.24,    1.26,    0.00,    0.00,    0.00,O
 1A4-5035-4          , CHAROL 50X35 (4MM), ,    2.29,    2.34,    2.38,    0.00,    0.00,    0.00,O
 11-1722-B20         , PLATO DE ACERO INOX #20, ,    1.43,    1.46,    1.49,    0.00,    0.00,    0.00,O
 1A4-6040-4          , CHAROL 60X40, ,    3.40,    3.47,    3.53,    0.00,    0.00,    0.00,O
 1-5-2720-4          , CHAROL 27X20 (4MM), ,    1.64,    1.67,    1.70,    0.00,    0.00,    0.00,O
 11-1722-B22         , PLATO DE ACERO INOX.#22, ,    1.62,    1.65,    1.68,    0.00,    0.00,    0.00,O
 11-1722-18          , PALTO DE ACERO #18, ,    1.07,    1.09,    1.11,    0.00,    0.00,    0.00,O
 1-5-3222-4          , CHAROL 32X22 (4MM), ,    1.90,    1.94,    1.97,    0.00,    0.00,    0.00,O
 11-1722-22          , PLATO DE ACERO #22, ,    1.33,    1.36,    1.38,    0.00,    0.00,    0.00,O
 11-8530             , CHAROL REDONDO #30, ,    2.07,    2.11,    2.15,    0.00,    0.00,    0.00,O
 1-5-3227-4          , CHAROL 32X27 (4MM), ,    2.21,    2.25,    2.29,    0.00,    0.00,    0.00,O
 11-8532             , CHAROL REDONDO #32, ,    2.31,    2.36,    2.40,    0.00,    0.00,    0.00,O
 1A5-3627-4          , CHAROL 36X27 (4MM)(35X26X4.5)LLANO, ,    2.43,    2.48,    2.52,    0.00,    0.00,    0.00,O
 11-8534             , CHAROL REDONDO #34, ,    2.57,    2.62,    2.67,    0.00,    0.00,    0.00,O
 1-173-A26           , SARTEN RECTO, ,    5.27,    5.37,    5.46,    0.00,    3.84,    5.24,O
 11-8536             , CHAROL DE ACERO #36, ,    2.80,    2.86,    2.91,    0.00,    0.00,    0.00,O
 1A5-4030-4          , CHAROL 40X30 (4MM), ,    2.80,    2.86,    2.91,    0.00,    0.00,    0.00,O
 11-8538             , CHAROL REDONDO #38, ,    3.04,    3.10,    3.15,    0.00,    0.00,    0.00,O
 1-173-A28           , SARTEN RECTO # 28, ,    6.27,    6.39,    6.50,    0.00,    4.57,    6.23,O
 11-8540             , CHAROL REDONDO #40, ,    3.39,    3.46,    3.52,    0.00,    0.00,    0.00,O
 11-8545             , CHAROL REDONDO #45, ,    4.24,    4.32,    4.40,    0.00,    0.00,    0.00,O
 1-173-A30           , SARTEN RECTO #30 ACERO INOX, ,    7.29,    7.43,    7.56,    0.00,    5.31,    7.24,O
 11-8550             , CHAROL DE ACERO #50, ,    4.98,    5.07,    5.16,    0.00,    0.00,    0.00,O
 11-8555             , CHAROL DE ACERO #55, ,    5.81,    5.92,    6.02,    0.00,    0.00,    0.00,O
 1-173-B32           , SARTEN HONDO #32 FONDO GRIS, ,    7.10,    7.23,    7.36,    0.00,    0.00,    0.00,O
 11-8560             , CHAROL DE ACERO #60, ,    7.52,    7.66,    7.80,    0.00,    0.00,    0.00,O
 1-5-6040-4          , CHAROL 60X40 (4MM), ,    5.10,    5.20,    5.29,    0.00,    0.00,    0.00,O
 11-8565             , CHAROL REDONDO #65, ,   10.40,   10.59,   10.78,    0.00,    0.00,    0.00,O
 4-21-K030           , SACACORCHO PLAST.COLOR VERDE/BLANC, ,    1.51,    1.54,    1.57,    0.00,    0.00,    0.00,O
 1C9-803-1           , CUCHARA LLANA 18.5CM X UNIDAD, ,    0.69,    0.71,    0.72,    0.00,    0.00,    0.00,O
 11-8570             , CHAROL REDONDO #70, ,   10.76,   10.96,   11.15,    0.00,    0.00,    0.00,O
 11-8580             , CHAROL REDONDO #80, ,   17.88,   18.21,   18.53,    0.00,    0.00,    0.00,O
 1-5-803-2           , TRINCHE DE MESA LLANO 19 CM, ,    0.70,    0.72,    0.73,    0.00,    0.00,    0.00,O
 1-173-B34           , SARTEN HONDO #34 FONDO GRIS, ,    7.97,    8.12,    8.26,    0.00,    0.00,    0.00,O
 11-186-A5           , JGO DE OLLAS ACERO 16-24 SIN TAPA, ,   18.51,   18.85,   19.18,    0.00,    0.00,    0.00,O
 1-173-C32           , SARTEN RECTO # 32, ,    6.96,    7.09,    7.22,    0.00,    0.00,    0.00,O
 1F9-803-3           , CUCHARA PEQ. LLANA 15 CM, ,    0.73,    0.75,    0.76,    0.00,    0.53,    0.73,O
 11-85-5             , JARRO X5 UNIDADES, ,    4.77,    4.86,    4.95,    0.00,    0.00,    0.00,O
 1-5-803-4           , TRINCHE DE MESA NEDIANO 16CM, ,    0.61,    0.63,    0.64,    0.00,    0.00,    0.00,O
 17-140-214          , VIANDA PLASTICA, ,    5.87,    5.98,    6.09,    0.00,    0.00,    0.00,O
 1-173-D32           , SARTEN HONDO # 32 FONDO NEGRO, ,   11.57,   11.78,   11.99,    0.00,    8.43,   11.49,O
 1-3-803-5           , CUCHILLO DE MESA 23 CM X UNID., ,    0.82,    0.84,    0.85,    0.00,    0.00,    0.00,O
 17-140-314          , VIANDA PLASTICA, ,    7.55,    7.69,    7.83,    0.00,    0.00,    0.00,O
 1-173-D34           , SARTEN HONDO # 34 FONDO NEGRO, ,   12.72,   12.95,   13.18,    0.00,    9.27,   12.63,O
 17-140-A216         , VIANDA PLASTICA, ,   13.54,   13.79,   14.03,    0.00,    0.00,    0.00,O
 17-140-A316         , VIANDA TERMICA CARCASA PLASTICO X3, ,   17.86,   18.19,   18.51,    0.00,    0.00,    0.00,O
 1-3-4715            , CUCHILLO LLANO 22CM.X UNID.D MESA, ,    0.68,    0.70,    0.71,    0.00,    0.49,    0.67,O
 1C9-4701            , CUCHARA LLANA NORMAL 18.5CM, ,    0.44,    0.45,    0.46,    0.00,    0.32,    0.44,O
 17-61-2             , RECIPIENT P/SALSAS ACERO X 2, ,    3.38,    3.45,    3.51,    0.00,    0.00,    0.00,O
 17-61-3             , RECIPIENT P/SALSAS ACERO X 3, ,    4.76,    4.85,    4.94,    0.00,    0.00,    0.00,O
 1-5-4703            , TRINCHE LLANO 19 CM.X UNID.D MESA, ,    0.44,    0.45,    0.46,    0.00,    0.32,    0.44,O
 17-75-15            , PLATO PARA MASCOTAS #15, ,    1.57,    1.60,    1.63,    0.00,    0.00,    0.00,O
 17-75-18            , PLATO PARA MASCOTAS #18, ,    2.31,    2.36,    2.40,    0.00,    0.00,    0.00,O
 1F9-4707            , CUCHARA PARA CAFE PEQ. 14.5CM, ,    0.35,    0.36,    0.37,    0.00,    0.25,    0.35,O
 1C9-4702            , CUCHARA DE MESA, ,    0.44,    0.45,    0.46,    0.00,    0.32,    0.44,O
